t,x,y,theta,v,w,goal
0.75,1.1448371127951622,-0.33584793427718307,-1.9286124592429887,0.0795625442935165,-0.08349406377642588,"(1.1086554390135441, -0.42426406871192823)"
0.8,1.1434994028415186,-0.3394255442889868,-1.9324391329951036,0.07639047405700623,-0.0765334750422969,"(1.1086554390135441, -0.42426406871192823)"
0.8500000000000001,1.142201919125832,-0.34285550407013804,-1.9359468113612273,0.07334326988289284,-0.07015356732247291,"(1.1086554390135441, -0.42426406871192823)"
0.9,1.1409446713020406,-0.3461441931235136,-1.939162101626077,0.07041632702781406,-0.06430580529699415,"(1.1086554390135441, -0.42426406871192823)"
0.9500000000000001,1.1397274699351765,-0.34929769299664837,-1.942109388208062,0.06760514955935455,-0.05894573163970018,"(1.1086554390135441, -0.42426406871192823)"
1.0,1.1385499590808454,-0.3523218015870891,-1.9448110191835497,0.06490536057628682,-0.054032619509754576,"(1.1086554390135441, -0.42426406871192823)"
1.05,1.1374116444821376,-0.3552220471275304,-1.947287476971938,0.06231270920279733,-0.04952915576776573,"(1.1086554390135441, -0.42426406871192823)"
1.1,1.1363119179468357,-0.3580037017273625,-1.9495575345694223,0.05982307503033941,-0.04540115194968497,"(1.1086554390135441, -0.42426406871192823)"
1.1500000000000001,1.1352500783969137,-0.36067179438945157,-1.9516383985880559,0.057432470548539304,-0.041617280372669985,"(1.1086554390135441, -0.42426406871192823)"
1.2000000000000002,1.1342253500200108,-0.36323112345286723,-1.9535458402399473,0.055137041999999234,-0.03814883303782879,"(1.1086554390135441, -0.42426406871192823)"
1.25,1.1332368978979206,-0.36568626843612856,-1.9552943153021876,0.052933069007938024,-0.034969501244804246,"(1.1086554390135441, -0.42426406871192823)"
1.3,1.1322838414392968,-0.36804160127315555,-1.9568970740046654,0.050816963256384566,-0.032055174049555046,"(1.1086554390135441, -0.42426406871192823)"
1.35,1.1313652659019588,-0.37030129694689873,-1.9583662616989266,0.0487852664468666,-0.02938375388522319,"(1.1086554390135441, -0.42426406871192823)"
1.4000000000000001,1.1304802322536591,-0.3724693435346871,-1.959713011090489,0.046834647710613464,-0.02693498783124748,"(1.1086554390135441, -0.42426406871192823)"
1.4500000000000002,1.1296277855883072,-0.3745495516855553,-1.9609475267485676,0.04496190061911718,-0.02469031316157222,"(1.1086554390135441, -0.42426406871192823)"
