t,x,y,theta,v,w,goal
4.75,1.5148429619912487,1.4317362322209362,1.7846891553601854,0.058215686329710054,0.0005727084621198753,"(1.5, 1.5)"
4.800000000000001,1.5142498169345784,1.4344669074884713,1.7847154044979883,0.05588705923549733,0.0005249827560566134,"(1.5, 1.5)"
4.8500000000000005,1.5136803288665408,1.437088340811786,1.7847394662076068,0.05365157715565113,0.0004812341923715602,"(1.5, 1.5)"
4.9,1.5131335597657825,1.4396049036581107,1.7847615227747309,0.051505514303014525,0.0004411313424823593,"(1.5, 1.5)"
4.95,1.5126086081407137,1.4420207924217459,1.7847817412945743,0.04944529391932272,0.0004043703968686918,"(1.5, 1.5)"
5.0,1.51210460768727,1.444340035452593,1.7848002749377483,0.04746748231454901,0.00037067286348113626,"(1.5, 1.5)"
5.050000000000001,1.511620725986083,1.4465664998004888,1.7848172641106461,0.04556878314457985,0.0003397834579543791,"(1.5, 1.5)"
5.1000000000000005,1.511156163239204,1.448703897687073,1.7848328375191262,0.043746031917704264,0.00031146816960203605,"(1.5, 1.5)"
5.15,1.5107101510462995,1.4507557927164108,1.7848471131435595,0.041996190720781534,0.00028551248866304224,"(1.5, 1.5)"
5.2,1.5102819512200716,1.4527256058351004,1.7848601991326176,0.04031634315631055,0.0002617197811638494,"(1.5, 1.5)"
0.0,1.507163193980958,1.467071668756797,1.8848601991326177,0.29362300187131335,2.0,"(0.0, 1.5)"
0.05,1.5010227286109814,1.4859762138706663,1.9848601991326178,0.3975359812254454,2.0,"(0.0, 1.5)"
0.1,1.4910971746607735,1.508561427393665,2.084860199132618,0.4933998342512616,2.0,"(0.0, 1.5)"
0.15000000000000002,1.4788041764545052,1.5303302628035045,2.184860199132618,0.5,2.0,"(0.0, 1.5)"
0.2,1.4643993348201263,1.5507630926977816,2.284860199132618,0.5,2.0,"(0.0, 1.5)"
0.25,1.4480265781736399,1.569655758994388,2.384860199132618,0.5,2.0,"(0.0, 1.5)"
0.30000000000000004,1.4298494976873437,1.5868194924167736,2.4848601991326182,0.5,2.0,"(0.0, 1.5)"
0.35000000000000003,1.410049712740913,1.6020827986141575,2.574532364209008,0.5,1.7934433015277889,"(0.0, 1.5)"
0.4,1.388962620312594,1.6155116679976733,2.6544487139350728,0.5,1.598326994521298,"(0.0, 1.5)"
0.45,1.3668707854603015,1.6272142674037469,2.7257133376637657,0.5,1.4252924745738587,"(0.0, 1.5)"
0.5,1.3440017495745271,1.6373141286728519,2.7892985490910798,0.5,1.271704228546278,"(0.0, 1.5)"
0.55,1.320537159619122,1.6459404267331268,2.8460621670878523,0.5,1.1352723599354515,"(0.0, 1.5)"
0.6000000000000001,1.2966209652658094,1.6532216112284257,2.896762138624676,0.5,1.0139994307364704,"(0.0, 1.5)"
0.65,1.2723665047481614,1.6592814086671073,2.94206900901485,0.5,0.906137407803474,"(0.0, 1.5)"
0.7000000000000001,1.2478624771517732,1.6642364698731316,2.982576627713999,0.5,0.8101523739829847,"(0.0, 1.5)"
0.75,1.2231778878911743,1.6681951379617093,3.0188113917733634,0.5,0.7246952811872914,"(0.0, 1.5)"
0.8,1.1983660917561754,1.6712569629983913,3.0512402650743504,0.5,0.6485774660197425,"(0.0, 1.5)"
0.8500000000000001,1.1734680667810107,1.6735127006462747,3.0802777634892737,0.5,0.5807499682984624,"(0.0, 1.5)"
0.9,1.1485150460068325,1.675044612603089,3.106292059717266,0.5,0.5202859245598451,"(0.0, 1.5)"
0.9500000000000001,1.12353062103845,1.6759269441730007,3.1296103336034586,0.5,0.4663654777238497,"(0.0, 1.5)"
1.0,1.0985324157168803,1.6762264950044876,-3.132661835150941,0.5,0.41826276850373717,"(0.0, 1.5)"
1.05,1.0735334127042286,1.676003227511495,-3.1138951018254777,0.5,0.37533466650926606,"(0.0, 1.5)"
1.1,1.0485430015208683,1.6753108772485663,-3.0970445534115445,0.5,0.33701096827866484,"(0.0, 1.5)"
1.1500000000000001,1.0235678040840375,1.6741975430708316,-3.0819052613102103,0.5,0.3027858420266883,"(0.0, 1.5)"
1.2000000000000002,0.9986123231747274,1.6727062441118499,-3.068294744348886,0.5,0.2722103392264885,"(0.0, 1.5)"
1.25,0.9736794504065027,1.6708754367698493,-3.0560504531251595,0.5,0.24488582447452334,"(0.0, 1.5)"
1.3,0.9487708629944652,1.668739488938818,-3.0450275431384948,0.5,0.2204581997332933,"(0.0, 1.5)"
1.35,0.9238873327042797,1.6663291113133372,-3.03509690220472,0.5,0.19861281867549763,"(0.0, 1.5)"
1.4000000000000001,0.8990289655826814,1.6636717471968039,-3.026143402070838,0.5,0.17907000267763817,"(0.0, 1.5)"
1.4500000000000002,0.8741953872340568,1.6607919231739303,-3.018064347924933,0.5,0.16158108291809636,"(0.0, 1.5)"
1.5,0.849385885339819,1.6577115634936643,-3.010768102741026,0.5,0.1459249036781396,"(0.0, 1.5)"
1.55,0.8245995186720437,1.6544502712021638,-3.0041728662004887,0.5,0.13190473081074794,"(0.0, 1.5)"
1.6,0.799835199908568,1.6510255790727948,-2.9982055903606355,0.5,0.11934551679706808,"(0.0, 1.5)"
1.6500000000000001,0.7750917580137522,1.6474531732730744,-2.992801016354056,0.5,0.10809148013159353,"(0.0, 1.5)"
1.7000000000000002,0.7503679847263861,1.6437470925352975,-2.9879008182451416,0.5,0.0980039621782891,"(0.0, 1.5)"
1.75,0.7256626687284695,1.6399199053902667,-2.9834528417807653,0.5,0.08895952928752449,"(0.0, 1.5)"
1.8,0.7009746203034591,1.6359828678028996,-2.979410427181264,0.5,0.08084829199003109,"(0.0, 1.5)"
1.85,0.6763026886881799,1.631946063327701,-2.975731806351483,0.5,0.07357241659561309,"(0.0, 1.5)"
1.9000000000000001,0.6516457738456368,1.6278185276891417,-2.9723795659710044,0.5,0.0670448076095731,"(0.0, 1.5)"
1.9500000000000002,0.627002834009921,1.6236083594913981,-2.9693201688653033,0.5,0.061187942114024896,"(0.0, 1.5)"
2.0,0.6023728900582779,1.6193228185758402,-2.9665235268797177,0.5,0.055932839711708704,"(0.0, 1.5)"
2.0500000000000003,0.5781903297968252,1.6150454095972098,-2.963962619186713,0.4911588127558181,0.051218153860091986,"(0.0, 1.5)"
2.1,0.554984471679461,1.6108794443368615,-2.9616151522147165,0.47153668680757627,0.046949339439931174,"(0.0, 1.5)"
2.15,0.5327153361912141,1.6068276578531335,-2.9594633319427643,0.4526947621095761,0.04303640543903975,"(0.0, 1.5)"
2.2,0.5113446103894604,1.6028918066928284,-2.9574908488609903,0.4346027361394847,0.03944966163548224,"(0.0, 1.5)"
2.25,0.49083558129845944,1.599072813297839,-2.9556827538762365,0.417231343408665,0.03616189969507522,"(0.0, 1.5)"
